id,months_age,sex,time,hour,minutes,minutes_prop,time2,dur_min,Sleep,meaningful_min,distant_min,tv_min,noise_min,silence_min,AWC,CTC,CVC,cds_ohs,mom_ed
5634,19,F,12.05,12,5,0.083333333,12.08333333,5,0,0.42,2.88,0.08,0.13,1.43,19,1,11,1,12
5634,19,F,12.1,12,10,0.166666667,12.16666667,5,0,0.2,3.27,0.02,0.2,1.28,25,0,5,1,12
5634,19,F,12.15,12,15,0.25,12.25,4.42,0,0.83,2.48,0,0,1.08,144,1,3,1,12
5634,19,F,17.25,17,25,0.416666667,17.41666667,0.53,0,0.02,0.27,0,0,0.22,6,0,0,1,12
5634,19,F,17.3,17,30,0.5,17.5,5,0,0.6,1.67,0,0.1,2.6,32,2,18,1,12
5634,19,F,17.35,17,35,0.583333333,17.58333333,5,0,0.22,2.07,0,0.05,2.63,36,2,6,1,12
5634,19,F,17.4,17,40,0.666666667,17.66666667,5,0,1.88,1.92,0,0,1.17,281,22,38,1,12
5634,19,F,17.45,17,45,0.75,17.75,5,0,1.63,1.93,0,0.02,1.38,354,14,21,1,12
5634,19,F,17.5,17,50,0.833333333,17.83333333,5,0,0.32,2.48,0,0,2.18,88,0,1,1,12
5634,19,F,17.55,17,55,0.916666667,17.91666667,5,0,0.58,2.25,0,0,2.13,103,3,5,1,12
5634,19,F,18,18,0,0,18,5,0,2.23,1.4,0,0,1.33,465,7,16,1,12
5634,19,F,18.05,18,5,0.083333333,18.08333333,5,0,1.5,1.32,0,0,2.15,359,4,8,1,12
5634,19,F,18.1,18,10,0.166666667,18.16666667,5,0,0.35,1.88,0,0,2.73,62,2,3,1,12
5634,19,F,18.15,18,15,0.25,18.25,5,0,1.32,2.58,0,0.03,1.05,307,3,4,1,12
5634,19,F,18.2,18,20,0.333333333,18.33333333,5,0,0.38,2.03,0,0.02,2.53,88,0,1,1,12
5634,19,F,18.25,18,25,0.416666667,18.41666667,5,0,1,2.17,0,0.03,1.77,245,2,3,1,12
5634,19,F,18.3,18,30,0.5,18.5,5,0,0.72,1.75,0,0,2.5,121,6,9,1,12
5634,19,F,18.35,18,35,0.583333333,18.58333333,5,0,0.53,2.42,0,0,2.02,95,1,4,1,12
5634,19,F,18.4,18,40,0.666666667,18.66666667,5,0,1.22,1.4,0,0,2.37,262,4,6,1,12
5634,19,F,18.45,18,45,0.75,18.75,5,0,0.32,2.12,0,0.03,2.52,39,3,8,1,12
5634,19,F,18.5,18,50,0.833333333,18.83333333,5,0,0.1,1.93,0,0.02,2.92,7,0,0,split,12
5634,19,F,18.55,18,55,0.916666667,18.91666667,5,0,0.37,2.05,0,0.03,2.53,76,0,1,1,12
5634,19,F,19,19,0,0,19,5,0,0.68,2.03,0,0.02,2.23,82,2,4,1,12
5634,19,F,19.05,19,5,0.083333333,19.08333333,5,0,0.32,1.52,0,0.05,3.1,21,2,9,1,12
5634,19,F,19.1,19,10,0.166666667,19.16666667,5,0,0.17,1.82,0,0.03,2.95,8,0,10,1,12
5634,19,F,19.15,19,15,0.25,19.25,5,0,0.13,2.27,0,0.15,2.4,5,0,6,1,12
5634,19,F,19.2,19,20,0.333333333,19.33333333,5,0,0.3,2.38,0,0.07,2.22,47,1,6,1,12
5634,19,F,19.25,19,25,0.416666667,19.41666667,5,0,0.73,1.55,0,0.03,2.67,152,1,2,1,12
5634,19,F,19.3,19,30,0.5,19.5,5,0,0.75,1.28,0,0,2.95,112,5,16,1,12
5634,19,F,19.35,19,35,0.583333333,19.58333333,5,0,0.9,2.4,0.03,0.05,1.58,125,6,13,1,12
5634,19,F,19.4,19,40,0.666666667,19.66666667,5,0,0.08,2.45,0,0.23,2.18,12,0,1,0,12
5634,19,F,19.45,19,45,0.75,19.75,5,0,0.25,2.4,0,0.05,2.25,16,0,10,0,12
5634,19,F,19.5,19,50,0.833333333,19.83333333,5,0,1.18,1.92,0,0.03,1.83,274,4,6,1,12
5634,19,F,19.55,19,55,0.916666667,19.91666667,5,0,0.37,2.62,0.02,0,1.97,68,2,6,1,12
5634,19,F,20,20,0,0,20,5,0,0.22,2.1,0,0,2.67,32,2,4,1,12
5634,19,F,20.05,20,5,0.083333333,20.08333333,5,0,0.3,2.77,0,0.08,1.8,40,1,4,1,12
5634,19,F,20.1,20,10,0.166666667,20.16666667,5,0,0.37,1.62,0.02,0,2.97,56,0,3,0,12
5634,19,F,20.15,20,15,0.25,20.25,5,0,0.73,2.45,0,0.07,1.72,92,2,10,1,12
5634,19,F,20.2,20,20,0.333333333,20.33333333,5,0,0.77,2.8,0,0,1.4,64,2,14,1,12
5634,19,F,20.25,20,25,0.416666667,20.41666667,5,0,0.45,1.88,0,0,2.62,60,1,9,1,12
5634,19,F,20.3,20,30,0.5,20.5,5,0,0.78,2.23,0,0.02,1.93,72,4,15,1,12
5634,19,F,20.35,20,35,0.583333333,20.58333333,5,0,0.55,1.95,0,0.08,2.38,89,2,9,1,12
5634,19,F,20.4,20,40,0.666666667,20.66666667,5,0,0.5,1.7,0.02,0.15,2.6,54,2,13,1,12
5634,19,F,20.45,20,45,0.75,20.75,5,0,0.07,0.83,0,0,4.08,0,0,0,1,12
5634,19,F,20.5,20,50,0.833333333,20.83333333,5,0,0.8,1.82,0,0.07,2.28,96,4,13,1,12
5634,19,F,20.55,20,55,0.916666667,20.91666667,5,0,1.28,0.25,0.02,0.02,3.38,178,9,15,1,12
5634,19,F,21,21,0,0,21,5,0,1.3,0.05,0,0,3.6,65,4,40,1,12
5634,19,F,21.05,21,5,0.083333333,21.08333333,5,0,1.12,0.03,0.02,0,3.8,172,7,14,1,12
5634,19,F,21.1,21,10,0.166666667,21.16666667,5,0,1.68,0.13,0.05,0,3.1,182,11,35,1,12
5634,19,F,21.15,21,15,0.25,21.25,1.3,0,0.48,0.07,0,0,0.7,26,3,15,1,12
5793,20,F,12.3,12,30,0.5,12.5,1.72,0,0.22,1.1,0.05,0.08,0.23,14,0,0,1,9
5793,20,F,12.35,12,35,0.583333333,12.58333333,5,0,1.23,2.47,0.52,0.2,0.55,124,2,5,split,9
5793,20,F,12.4,12,40,0.666666667,12.66666667,5,0,1.87,1.85,0.02,0.08,1.13,141,5,26,split,9
5793,20,F,12.45,12,45,0.75,12.75,5,0,1.37,3.22,0,0.05,0.32,242,7,13,0,9
5793,20,F,12.5,12,50,0.833333333,12.83333333,5,0,1.33,3.33,0.02,0.15,0.13,262,4,8,split,9
5793,20,F,12.55,12,55,0.916666667,12.91666667,5,0,1.18,3.32,0.07,0.05,0.33,232,4,10,0,9
5793,20,F,13,13,0,0,13,5,0,0.97,3.2,0,0.22,0.58,135,0,8,split,9
5793,20,F,13.05,13,5,0.083333333,13.08333333,5,0,1.07,3.13,0.02,0.2,0.53,170,6,18,1,9
5793,20,F,13.1,13,10,0.166666667,13.16666667,5,0,1.17,2.17,0.08,0,1.55,109,5,15,0,9
5793,20,F,13.15,13,15,0.25,13.25,5,0,0.58,2.18,0.02,0.1,2.08,92,1,4,0,9
5793,20,F,13.2,13,20,0.333333333,13.33333333,5,0,0.28,1.07,0.02,0,3.6,0,0,5,0,9
5793,20,F,13.25,13,25,0.416666667,13.41666667,5,0,1.63,1.12,0,0.07,2.15,78,5,44,1,9
5793,20,F,13.3,13,30,0.5,13.5,5,0,1.3,1.23,0.07,0,2.37,141,2,5,split,9
5793,20,F,13.35,13,35,0.583333333,13.58333333,5,0,0.37,1.47,0,0.03,3.1,20,3,10,1,9
5793,20,F,13.4,13,40,0.666666667,13.66666667,5,0,0.48,0.92,0,0.13,3.45,23,0,4,1,9
5793,20,F,13.45,13,45,0.75,13.75,5,0,0.75,1.33,0,0.17,2.72,3,1,8,1,9
5793,20,F,13.5,13,50,0.833333333,13.83333333,5,0,0.53,0.8,0,0.02,3.62,4,0,3,1,9
5793,20,F,13.55,13,55,0.916666667,13.91666667,5,0,0.62,1.53,0,0,2.82,29,2,4,1,9
5793,20,F,14,14,0,0,14,5,0,1.27,1.95,0,0.18,1.57,152,2,3,split,9
5793,20,F,14.05,14,5,0.083333333,14.08333333,5,0,1.33,1.92,0.12,0.02,1.57,195,1,4,split,9
5793,20,F,14.1,14,10,0.166666667,14.16666667,5,0,2.08,1.2,0.1,0.12,1.43,322,3,4,split,9
5793,20,F,14.15,14,15,0.25,14.25,5,0,1.07,2.32,0,0.48,1.12,91,2,3,0,9
5793,20,F,14.2,14,20,0.333333333,14.33333333,5,0,2,1.5,0.02,0.18,1.27,288,6,9,split,9
5793,20,F,14.25,14,25,0.416666667,14.41666667,5,0,2.25,1.15,0.08,0.02,1.48,373,1,2,1,9
5793,20,F,14.3,14,30,0.5,14.5,3.48,0,1.07,0.72,0.02,0.02,1.65,113,6,12,0,9
5793,20,F,14.4,14,40,0.666666667,14.66666667,0.25,0,0.12,0.03,0,0,0.07,28,1,1,1,9
5793,20,F,18.4,18,40,0.666666667,18.66666667,1.08,0,0.27,0.38,0,0,0.42,18,1,2,1,9
5793,20,F,18.45,18,45,0.75,18.75,4.1,0,0.88,1.07,0.55,0.13,1.42,138,3,10,1,9
5793,20,F,18.5,18,50,0.833333333,18.83333333,5,0,0.35,1.28,0.82,0,2.5,15,0,7,0,9
5793,20,F,18.55,18,55,0.916666667,18.91666667,5,0,0.92,1.15,0,0.07,2.82,35,3,37,1,9
5793,20,F,19,19,0,0,19,5,0,1.32,1.23,0.03,0.47,1.9,119,3,19,0,9
5793,20,F,19.05,19,5,0.083333333,19.08333333,5,0,0.65,1.2,0.03,0.12,2.97,42,3,12,0,9
5793,20,F,19.1,19,10,0.166666667,19.16666667,5,0,0.92,1.18,1.45,0.23,1.18,72,0,1,0,9
5793,20,F,19.15,19,15,0.25,19.25,5,0,0.72,1.12,1.97,0.17,1,118,2,3,1,9
5793,20,F,19.2,19,20,0.333333333,19.33333333,5,0,0.83,1.78,1.13,0.52,0.68,68,3,9,1,9
5793,20,F,19.25,19,25,0.416666667,19.41666667,5,0,0.95,3.1,0.32,0.07,0.52,58,0,17,split,9
5793,20,F,19.3,19,30,0.5,19.5,5,0,1.38,2.52,0.03,0.02,1,36,2,40,0,9
5793,20,F,19.35,19,35,0.583333333,19.58333333,5,0,0.57,3.73,0.02,0.02,0.63,54,2,10,split,9
5793,20,F,19.4,19,40,0.666666667,19.66666667,5,0,0.67,3.6,0.08,0,0.58,116,2,3,1,9
5793,20,F,19.45,19,45,0.75,19.75,5,0,1.25,3.15,0.02,0.02,0.52,189,4,8,0,9
5793,20,F,19.5,19,50,0.833333333,19.83333333,5,0,0.75,2.98,0.02,0.05,1.17,98,3,4,0,9
5793,20,F,19.55,19,55,0.916666667,19.91666667,5,0,1.13,2.63,0.17,0.02,1.02,237,2,3,split,9
5793,20,F,20,20,0,0,20,5,0,1.17,2.93,0,0.03,0.83,153,4,7,split,9
5793,20,F,20.05,20,5,0.083333333,20.08333333,5,0,1.08,2.42,0.05,0.1,1.32,110,1,7,0,9
5793,20,F,20.1,20,10,0.166666667,20.16666667,5,0,2.07,1.42,0.1,0.05,1.32,130,11,37,split,9
5793,20,F,20.15,20,15,0.25,20.25,5,0,1.25,2.68,0,0.22,0.82,77,5,14,0,9
5793,20,F,20.2,20,20,0.333333333,20.33333333,5,0,0.8,3.35,0.03,0.25,0.53,89,2,6,0,9
5793,20,F,20.25,20,25,0.416666667,20.41666667,5,0,1.18,2.78,0,0.07,0.93,119,2,3,0,9
5793,20,F,20.3,20,30,0.5,20.5,5,0,1.22,2.23,0,0,1.52,102,2,7,0,9
5793,20,F,20.35,20,35,0.583333333,20.58333333,5,0,1.08,1.83,0.08,0.08,1.87,165,3,3,0,9
5793,20,F,20.4,20,40,0.666666667,20.66666667,5,0,1.35,2.35,0,0.13,1.13,40,0,3,split,9
5793,20,F,20.45,20,45,0.75,20.75,5,0,2.58,0.92,0,0.03,1.43,341,5,8,0,9
5793,20,F,20.5,20,50,0.833333333,20.83333333,5,0,2.33,0.32,0.02,0,2.3,303,12,24,0,9
5793,20,F,20.55,20,55,0.916666667,20.91666667,3.12,0,1.37,0.75,0,0,0.97,108,3,16,0,9
5794,19,F,9.15,9,15,0.25,9.25,1.2,0,0.18,0.4,0.08,0.05,0.45,48,1,1,1,11
5794,19,F,9.2,9,20,0.333333333,9.333333333,5,0,1.47,1.73,0.22,0.02,1.53,148,14,27,1,11
5794,19,F,9.25,9,25,0.416666667,9.416666667,5,0,1.75,1.32,0.18,0,1.72,141,17,48,1,11
5794,19,F,9.3,9,30,0.5,9.5,5,0,0.8,1.2,1.25,0,1.7,122,8,15,1,11
5794,19,F,9.35,9,35,0.583333333,9.583333333,5,0,1.13,1.22,0.27,0,2.37,102,10,33,1,11
5794,19,F,9.4,9,40,0.666666667,9.666666667,5,0,1.15,1.32,0.12,0,2.38,92,10,33,1,11
5794,19,F,9.45,9,45,0.75,9.75,5,0,0.73,1.5,0.45,0.05,2.23,57,6,23,1,11
5794,19,F,9.5,9,50,0.833333333,9.833333333,5,0,1.38,0.83,1.08,0.02,1.65,174,12,20,1,11
5794,19,F,9.55,9,55,0.916666667,9.916666667,5,0,0.85,0.9,0.7,0,2.5,151,5,10,1,11
5794,19,F,10,10,0,0,10,5,0,1.68,1.08,0.52,0,1.68,155,11,45,1,11
5794,19,F,10.05,10,5,0.083333333,10.08333333,5,0,1.17,2.18,0.3,0,1.32,170,5,13,1,11
5794,19,F,10.1,10,10,0.166666667,10.16666667,5,0,0.45,4.13,0,0.02,0.37,30,3,14,split,11
5794,19,F,10.15,10,15,0.25,10.25,5,0,1.17,3.65,0.02,0,0.13,97,6,19,split,11
5794,19,F,10.2,10,20,0.333333333,10.33333333,5,0,0.73,4.05,0.02,0.03,0.13,47,1,9,1,11
5794,19,F,10.25,10,25,0.416666667,10.41666667,5,0,0.55,3.93,0,0,0.5,4,1,11,1,11
5794,19,F,10.3,10,30,0.5,10.5,5,0,0.68,4.02,0,0.02,0.25,0,0,25,0,11
5794,19,F,10.35,10,35,0.583333333,10.58333333,5,0,1.33,3.53,0,0.02,0.08,11,3,47,1,11
5794,19,F,10.4,10,40,0.666666667,10.66666667,5,0,1.13,3.05,0.05,0,0.75,44,2,15,1,11
5794,19,F,10.45,10,45,0.75,10.75,5,0,0.45,4.18,0.07,0.03,0.23,0,0,9,0,11
5794,19,F,10.5,10,50,0.833333333,10.83333333,5,0,0.7,4.03,0.05,0,0.18,64,3,11,1,11
5794,19,F,10.55,10,55,0.916666667,10.91666667,5,0,0.55,4.3,0,0,0.12,21,1,14,split,11
5794,19,F,11,11,0,0,11,5,0,1.28,3.1,0.05,0,0.53,311,5,6,split,11
5794,19,F,11.05,11,5,0.083333333,11.08333333,5,0,0.32,3.57,0.08,0.6,0.4,10,1,15,1,11
5794,19,F,11.1,11,10,0.166666667,11.16666667,5,0,0.87,3.33,0.03,0.47,0.27,82,7,18,1,11
5794,19,F,11.15,11,15,0.25,11.25,5,0,0.72,3.52,0.02,0.43,0.28,36,2,24,1,11
5794,19,F,11.2,11,20,0.333333333,11.33333333,5,0,0.73,2.6,0.25,0.1,1.28,96,5,15,1,11
5794,19,F,11.25,11,25,0.416666667,11.41666667,5,0,0.37,3.83,0.03,0,0.72,65,1,3,1,11
5794,19,F,11.3,11,30,0.5,11.5,5,0,0.57,3.3,0.2,0.05,0.85,37,1,9,split,11
5794,19,F,11.35,11,35,0.583333333,11.58333333,5,0,0.57,3.33,0.2,0.07,0.77,67,2,10,1,11
5794,19,F,11.4,11,40,0.666666667,11.66666667,5,0,0.78,2.7,0.77,0.05,0.67,77,5,11,split,11
5794,19,F,11.45,11,45,0.75,11.75,5,0,0.6,3.38,0.02,0.2,0.75,36,2,13,1,11
5794,19,F,11.5,11,50,0.833333333,11.83333333,5,0,1.02,3.18,0,0.07,0.72,32,3,14,1,11
5794,19,F,11.55,11,55,0.916666667,11.91666667,5,0,0.65,3.6,0.08,0.05,0.58,53,3,16,0,11
5794,19,F,12,12,0,0,12,5,0,0.78,3.07,0.07,0.12,0.93,25,3,35,1,11
5794,19,F,12.05,12,5,0.083333333,12.08333333,5,0,0.92,3.6,0.03,0.1,0.33,193,2,2,0,11
5794,19,F,12.1,12,10,0.166666667,12.16666667,5,0,1.83,2.15,0.03,0.1,0.85,276,14,21,1,11
5794,19,F,12.15,12,15,0.25,12.25,5,0,0.88,3.15,0.03,0.02,0.87,93,4,20,1,11
5794,19,F,12.2,12,20,0.333333333,12.33333333,5,0,1.47,0.9,0.58,0,2.02,308,1,2,0,11
5794,19,F,12.25,12,25,0.416666667,12.41666667,5,0,0.7,3.35,0.07,0.03,0.82,67,2,16,1,11
5794,19,F,12.3,12,30,0.5,12.5,5,0,0.68,3.85,0,0.02,0.42,21,1,13,1,11
5794,19,F,12.35,12,35,0.583333333,12.58333333,5,0,1.27,2.52,0.03,0.07,1.08,204,14,20,1,11
5794,19,F,12.4,12,40,0.666666667,12.66666667,5,0,0.9,1.93,0.02,0.02,2.1,114,10,23,1,11
5794,19,F,12.45,12,45,0.75,12.75,5,0,0.38,3.33,0,0,1.27,38,5,12,0,11
5794,19,F,12.5,12,50,0.833333333,12.83333333,5,0,1.07,2.57,0,0.07,1.25,110,8,26,1,11
5794,19,F,12.55,12,55,0.916666667,12.91666667,5,0,1.4,2.88,0.17,0.05,0.47,180,10,42,1,11
5794,19,F,13,13,0,0,13,5,0,1.25,2.35,0.68,0,0.67,221,7,17,1,11
5794,19,F,13.05,13,5,0.083333333,13.08333333,5,0,1.08,2.72,0.72,0,0.42,198,8,17,1,11
5794,19,F,13.1,13,10,0.166666667,13.16666667,5,0,1.53,2.72,0.3,0,0.43,287,15,22,1,11
5794,19,F,13.15,13,15,0.25,13.25,5,0,1.48,2.93,0.3,0.02,0.22,245,8,21,1,11
5794,19,F,13.2,13,20,0.333333333,13.33333333,5,0,2.6,2.17,0.12,0.05,0.03,487,24,32,1,11
5794,19,F,13.25,13,25,0.416666667,13.41666667,5,0,1.15,3.13,0,0.02,0.67,107,10,39,1,11
5794,19,F,13.3,13,30,0.5,13.5,5,0,0.93,3.85,0.03,0,0.17,95,4,13,1,11
5794,19,F,13.35,13,35,0.583333333,13.58333333,5,0,1.03,3.88,0,0.07,0,67,2,8,split,11
5794,19,F,13.4,13,40,0.666666667,13.66666667,5,0,1.53,3.23,0.1,0,0.1,218,5,11,1,11
5794,19,F,13.45,13,45,0.75,13.75,5,0,1.53,3.02,0.2,0.07,0.13,199,6,15,1,11
5794,19,F,13.5,13,50,0.833333333,13.83333333,5,0,0.87,3.57,0.17,0.13,0.22,78,0,11,1,11
5794,19,F,13.55,13,55,0.916666667,13.91666667,5,0,0.78,3.58,0.02,0,0.58,83,6,20,1,11
5794,19,F,14,14,0,0,14,5,0,1.75,0.68,1.03,0.08,1.42,285,10,29,1,11
5794,19,F,14.05,14,5,0.083333333,14.08333333,5,0,0.72,3.05,0.55,0.02,0.63,96,3,3,split,11
5794,19,F,14.1,14,10,0.166666667,14.16666667,5,0,0.17,3.83,0,0.67,0.28,7,0,1,1,11
5794,19,F,14.15,14,15,0.25,14.25,5,0,0.25,2.05,2.55,0,0.12,31,0,1,1,11
5794,19,F,14.2,14,20,0.333333333,14.33333333,5,0,0.43,0.8,3.58,0,0.13,58,1,5,1,11
5794,19,F,14.25,14,25,0.416666667,14.41666667,5,0,1.22,1.82,1.52,0,0.42,117,5,24,1,11
5794,19,F,14.3,14,30,0.5,14.5,5,0,1.45,3.15,0.02,0.03,0.33,207,5,9,split,11
5794,19,F,14.35,14,35,0.583333333,14.58333333,5,0,1.65,3.18,0,0,0.13,196,12,29,split,11
5794,19,F,14.4,14,40,0.666666667,14.66666667,5,0,0.62,3.63,0.35,0.05,0.3,53,2,10,split,11
5794,19,F,14.45,14,45,0.75,14.75,5,0,0.77,3.43,0.13,0.02,0.62,56,1,11,split,11
5794,19,F,14.5,14,50,0.833333333,14.83333333,5,0,1.15,3.07,0.03,0.02,0.68,172,7,19,1,11
5794,19,F,14.55,14,55,0.916666667,14.91666667,5,0,1.3,2.6,0.12,0.03,0.92,192,5,17,1,11
5794,19,F,15,15,15,0.25,15.25,5,0,1.05,2.07,0.5,0.03,1.3,37,4,36,1,11
5794,19,F,15.05,15,5,0.083333333,15.08333333,5,0,0.28,0.53,3.15,0.03,0.95,44,4,6,1,11
5794,19,F,15.1,15,10,0.166666667,15.16666667,5,0,0.65,1.3,2.78,0.05,0.18,33,2,16,split,11
5794,19,F,15.15,15,15,0.25,15.25,5,0,0.03,0.13,4.75,0,0.03,0,0,4,1,11
5794,19,F,15.2,15,20,0.333333333,15.33333333,5,0,0.52,0.45,3.65,0.02,0.33,63,1,7,0,11
5794,19,F,15.25,15,25,0.416666667,15.41666667,5,0,0.82,3.97,0.02,0,0.18,61,5,22,split,11
5794,19,F,15.3,15,30,0.5,15.5,5,0,0.7,4.22,0,0,0.05,90,7,15,0,11
5794,19,F,15.35,15,35,0.583333333,15.58333333,5,0,0.82,3.85,0.03,0,0.27,59,4,25,split,11
5794,19,F,15.4,15,40,0.666666667,15.66666667,5,0,0.27,4.1,0.02,0.02,0.57,21,0,6,0,11
5794,19,F,15.45,15,45,0.75,15.75,5,0,0.63,3.82,0,0,0.52,48,2,13,split,11
5794,19,F,15.5,15,50,0.833333333,15.83333333,5,0,0.93,3.83,0,0,0.22,42,0,5,0,11
5794,19,F,15.55,15,55,0.916666667,15.91666667,5,0,0.93,3.83,0,0.02,0.18,146,7,15,0,11
5794,19,F,16,16,0,0,16,5,0,1.77,2.83,0,0.02,0.33,149,8,34,split,11
5794,19,F,16.05,16,5,0.083333333,16.08333333,5,0,0.7,3.85,0,0.08,0.33,63,2,16,split,11
5794,19,F,16.1,16,10,0.166666667,16.16666667,5,0,1.65,3,0.03,0,0.28,174,16,42,1,11
5794,19,F,16.15,16,15,0.25,16.25,5,0,1.6,3.07,0,0,0.3,119,18,57,split,11
5794,19,F,16.2,16,20,0.333333333,16.33333333,5,0,1.47,3.47,0.02,0,0,408,3,3,0,11
5794,19,F,16.25,16,25,0.416666667,16.41666667,5,0,2.08,2.77,0.03,0,0.08,447,10,24,split,11
5794,19,F,16.3,16,30,0.5,16.5,5,0,0.72,3.88,0.03,0.05,0.28,87,9,23,split,11
5794,19,F,16.35,16,35,0.583333333,16.58333333,5,0,0.72,4,0,0,0.25,33,2,22,1,11
5794,19,F,16.4,16,40,0.666666667,16.66666667,5,0,0.68,3.95,0,0,0.33,16,2,13,1,11
5794,19,F,16.45,16,45,0.75,16.75,5,0,0.87,3.63,0,0.23,0.23,92,2,7,0,11
5794,19,F,16.5,16,50,0.833333333,16.83333333,5,0,1.72,2.63,0.03,0,0.58,238,11,18,0,11
5794,19,F,16.55,16,55,0.916666667,16.91666667,5,0,1.03,3.07,0.12,0,0.77,144,5,13,0,11
5794,19,F,17,17,0,0,17,5,0,1.28,2.87,0.23,0,0.57,200,3,5,0,11
5794,19,F,17.05,17,5,0.083333333,17.08333333,5,0,0.73,3.78,0,0,0.43,138,2,3,0,11
5794,19,F,17.1,17,10,0.166666667,17.16666667,5,0,0.6,4.15,0.15,0,0.05,120,0,0,0,11
5794,19,F,17.15,17,15,0.25,17.25,5,0,0.55,4.32,0.02,0.02,0.07,80,1,3,0,11
5794,19,F,17.2,17,20,0.333333333,17.33333333,5,0,1.05,3.6,0,0.03,0.28,104,10,41,1,11
5794,19,F,17.25,17,25,0.416666667,17.41666667,5,0,0.48,3.15,0.3,0.15,0.87,65,0,6,0,11
5794,19,F,17.35,17,35,0.583333333,17.58333333,5,0,0.57,2.65,1.13,0,0.6,88,0,5,1,11
5794,19,F,17.4,17,40,0.666666667,17.66666667,5,0,0.43,1.52,2.92,0.02,0.08,36,0,2,split,11
5794,19,F,17.45,17,45,0.75,17.75,5,0,0.63,1.37,2.77,0,0.2,69,1,2,1,11
5794,19,F,17.5,17,50,0.833333333,17.83333333,5,0,0.55,1,3.25,0,0.17,39,2,9,1,11
5794,19,F,17.55,17,55,0.916666667,17.91666667,5,0,1.42,1.73,1.78,0.02,0.02,165,7,24,1,11
5794,19,F,18,18,0,0,18,5,0,0.72,0.48,3.72,0,0.07,111,2,6,1,11
5794,19,F,18.05,18,5,0.083333333,18.08333333,5,0,0.42,0.35,4.18,0,0.02,73,1,6,1,11
5794,19,F,18.1,18,10,0.166666667,18.16666667,5,0,0.33,0.33,4.3,0,0.02,72,1,2,1,11
5794,19,F,18.15,18,15,0.25,18.25,5,0,1.13,1.77,0.82,0.12,1.13,168,7,17,1,11
5794,19,F,18.2,18,20,0.333333333,18.33333333,5,0,0.33,3.8,0.4,0.12,0.28,20,2,17,1,11
5794,19,F,18.25,18,25,0.416666667,18.41666667,5,0,0.33,3,0.85,0.07,0.68,13,1,11,1,11
5794,19,F,18.3,18,30,0.5,18.5,5,0,0.93,3.72,0,0.02,0.28,29,6,41,1,11
5794,19,F,18.35,18,35,0.583333333,18.58333333,5,0,0.88,3.82,0,0.03,0.23,73,3,28,split,11
5794,19,F,18.4,18,40,0.666666667,18.66666667,5,0,0.97,3.07,0,0.18,0.77,60,5,28,1,11
5794,19,F,18.45,18,45,0.75,18.75,5,0,1.45,3.35,0,0.03,0.13,9,1,29,1,11
5794,19,F,18.5,18,50,0.833333333,18.83333333,5,0,2.13,2.72,0,0.02,0.1,337,14,21,split,11
5794,19,F,18.55,18,55,0.916666667,18.91666667,5,0,1.82,2.77,0.02,0.03,0.3,302,12,24,1,11
5794,19,F,19,19,0,0,19,5,0,1.53,2.7,0,0.05,0.68,0,0,46,1,11
5794,19,F,19.05,19,5,0.083333333,19.08333333,5,0,1.78,2.68,0.02,0.07,0.42,136,3,29,1,11
5794,19,F,19.1,19,10,0.166666667,19.16666667,5,0,2.12,2.68,0.08,0,0.07,371,10,19,1,11
5794,19,F,19.15,19,15,0.25,19.25,5,0,1.7,3.23,0.02,0,0.02,334,0,3,1,11
5794,19,F,19.2,19,20,0.333333333,19.33333333,5,0,0.67,3.9,0.02,0.08,0.3,111,2,16,1,11
5794,19,F,19.25,19,25,0.416666667,19.41666667,5,0,1.65,3.28,0.02,0,0.02,169,8,23,1,11
5794,19,F,19.3,19,30,0.5,19.5,5,0,0.47,4,0,0.02,0.48,37,0,13,0,11
5794,19,F,19.35,19,35,0.583333333,19.58333333,5,0,0.78,3.92,0.02,0,0.23,71,3,19,0,11
5794,19,F,19.4,19,40,0.666666667,19.66666667,5,0,1.37,3.37,0,0,0.23,147,3,16,1,11
5794,19,F,19.45,19,45,0.75,19.75,5,0,1.02,3.83,0,0,0.1,119,7,17,1,11
5794,19,F,19.5,19,50,0.833333333,19.83333333,5,0,0.83,3.95,0.1,0,0.07,101,4,12,0,11
5794,19,F,19.55,19,55,0.916666667,19.91666667,5,0,1.22,3.68,0.02,0,0.05,125,4,15,split,11
5794,19,F,20,20,0,0,20,5,0,1.57,1.72,0,0.27,1.42,140,13,39,1,11
5794,19,F,20.05,20,5,0.083333333,20.08333333,5,0,1.03,3.4,0,0.23,0.28,127,7,12,0,11
5794,19,F,20.1,20,10,0.166666667,20.16666667,5,0,0.85,3.8,0,0.3,0.02,76,4,12,0,11
5794,19,F,20.15,20,15,0.25,20.25,5,0,0.68,4.05,0,0.03,0.2,59,1,4,0,11
5794,19,F,20.2,20,20,0.333333333,20.33333333,5,0,1.13,3.65,0.02,0.03,0.13,21,0,9,0,11
5794,19,F,20.25,20,25,0.416666667,20.41666667,5,0,1.23,3.55,0,0.03,0.15,25,0,22,split,11
5794,19,F,20.3,20,30,0.5,20.5,5,0,0.7,4.25,0,0,0.02,93,1,10,1,11
5794,19,F,20.35,20,35,0.583333333,20.58333333,5,0,1.05,3.92,0,0,0.02,125,5,12,1,11
5794,19,F,20.4,20,40,0.666666667,20.66666667,5,0,0.87,3.47,0,0.05,0.57,47,5,24,1,11
