"id","months_age","sex","time","dur_min","meaningful_min","distant_min","tv_min","noise_min","silence_min","AWC","CTC","CVC","cds_ohs","mom_ed","fat_ed","hi"
20129,19,1,20.55,5,"0.52","0.02","4","0","0.43",141,0,0,"0",12,14,53.5
20129,19,1,21,5,"0.13","0","3.75","0","1.1",33,0,0,"0",12,14,53.5
20129,19,1,21.05,5,"0.12","0","3.65","0","1.2",40,0,0,"0",12,14,53.5
20129,19,1,21.1,5,"0","0","4.75","0","0.23",0,0,0,"0",12,14,53.5
20129,19,1,21.15,5,"0.35","0","4.27","0","0.35",92,0,0,"0",12,14,53.5
20129,19,1,21.2,5,"0.03","0","4.57","0","0.38",7,0,0,"0",12,14,53.5
20129,19,1,21.25,5,"0.17","0","3.83","0","0.97",52,0,0,"0",12,14,53.5
20129,19,1,21.3,5,"0","0","4.67","0","0.32",0,0,0,"0",12,14,53.5
20132,18,0,8.3,2.083333333,"0.4","0.78","0","0.07","0.8",54,5,11,"1",13,NA,15
20132,18,0,8.35,5,"0.67","1.68","0","0.15","2.48",46,3,18,"1",13,NA,15
20132,18,0,8.4,5,"1.02","1.52","0","0.07","2.37",100,3,7,"1",13,NA,15
20132,18,0,8.45,5,"0.75","0.83","0","0.27","3.12",4,1,46,"0",13,NA,15
20132,18,0,8.5,5,"1.07","1.48","0","0.1","2.32",105,10,30,"1",13,NA,15
20132,18,0,8.55,5,"0.37","0.8","0","0.05","3.77",74,1,5,"1",13,NA,15
20132,18,0,9,5,"0.18","1.13","0","1.55","2.08",15,3,6,"1",13,NA,15
20132,18,0,9.05,5,"0.18","0.82","0.07","1.23","2.65",13,0,2,"1",13,NA,15
20132,18,0,9.1,5,"1.13","1.25","0","0.13","2.45",210,10,25,"0",13,NA,15
20132,18,0,9.15,5,"1.82","1.8","0.03","0.02","1.28",387,6,13,"0",13,NA,15
20132,18,0,9.2,5,"2.75","1.88","0.02","0","0.3",599,11,16,"0",13,NA,15
20132,18,0,9.25,5,"3.22","1.35","0","0","0.4",446,10,35,"0",13,NA,15
20132,18,0,9.3,5,"2.15","1.43","0","0.18","1.2",227,16,55,"1",13,NA,15
20132,18,0,9.35,5,"1.48","1.68","0.13","0.07","1.6",216,2,9,"0",13,NA,15
20132,18,0,9.4,5,"1.28","2.75","0.1","0.05","0.78",181,7,18,"0",13,NA,15
20132,18,0,9.45,5,"1.05","1.9","0.03","0","1.97",166,5,14,"0",13,NA,15
20132,18,0,9.5,5,"1.23","1.8","0","0.13","1.8",97,3,39,"0",13,NA,15
20132,18,0,9.55,5,"1.18","0.53","0","0.05","3.2",100,6,28,"1",13,NA,15
20132,18,0,10,5,"2.05","2.63","0.02","0","0.27",421,8,11,"0",13,NA,15
20132,18,0,10.05,5,"0.23","1.45","0","0.88","2.42",24,0,0,"1",13,NA,15
20132,18,0,10.1,5,"0.6","1.45","0.03","0","2.88",120,1,3,"1",13,NA,15
20132,18,0,10.15,5,"0.68","1.68","0.08","0.03","2.47",103,0,1,"1",13,NA,15
20132,18,0,10.2,5,"1.03","2.02","0.25","0.03","1.63",135,2,4,"1",13,NA,15
20132,18,0,10.25,5,"0.23","1.37","1","0.03","2.33",49,2,2,"1",13,NA,15
20132,18,0,10.3,5,"0.58","1.73","0.97","0","1.68",66,2,4,"1",13,NA,15
20132,18,0,10.35,5,"0.2","1.57","1.37","0.1","1.72",25,1,1,"0",13,NA,15
20132,18,0,10.4,5,"0.18","0.45","1.12","0","3.22",14,1,5,"1",13,NA,15
20132,18,0,10.45,5,"0.12","0.77","1.92","0","2.18",8,1,4,"0",13,NA,15
20132,18,0,10.5,5,"1.48","1.48","0.48","0","1.52",367,3,7,"0",13,NA,15
20132,18,0,10.55,5,"2.82","0.55","0.65","0","0.93",714,0,0,"0",13,NA,15
20132,18,0,11,5,"2.2","2.32","0","0.05","0.4",558,2,2,"0",13,NA,15
20132,18,0,11.05,5,"1.67","2.2","0.02","0","1.08",368,2,17,"0",13,NA,15
20132,18,0,11.1,5,"2.27","1.45","0","0.08","1.17",532,1,1,"0",13,NA,15
20132,18,0,11.15,5,"1.5","1.62","0.02","0.1","1.73",371,2,2,"0",13,NA,15
20132,18,0,11.2,5,"1.45","1.25","0","0","2.27",321,2,7,"0",13,NA,15
20132,18,0,11.25,5,"2.03","2","0","0.2","0.75",191,8,36,"0",13,NA,15
20132,18,0,11.3,5,"1.18","1.12","0","0.07","2.6",203,0,7,"1",13,NA,15
20132,18,0,11.35,5,"0.32","0.68","0.02","0.05","3.9",10,0,9,"1",13,NA,15
20132,18,0,11.4,5,"1.92","0.92","0.02","0","2.12",157,8,57,"1",13,NA,15
20132,18,0,11.45,5,"0.38","1","0","0","3.58",28,1,13,"1",13,NA,15
20132,18,0,11.5,5,"2.35","1.02","0","0.03","1.57",297,16,58,"1",13,NA,15
20132,18,0,11.55,5,"1.4","1.23","0","0.02","2.32",48,2,53,"1",13,NA,15
20132,18,0,12,5,"1.57","1.33","0","0.05","2.02",284,6,20,"1",13,NA,15
20132,18,0,12.05,5,"2.68","1.75","0","0","0.55",559,8,20,"0",13,NA,15
20132,18,0,12.1,5,"1.93","2.72","0","0","0.32",396,12,18,"0",13,NA,15
20132,18,0,12.15,5,"0.3","2.07","0.03","0","2.55",56,2,2,"0",13,NA,15
20132,18,0,12.2,5,"0.75","2.05","0","0.02","2.15",121,3,8,"1",13,NA,15
20132,18,0,12.25,5,"1.88","1.98","0","0.07","1.03",194,13,43,"1",13,NA,15
20132,18,0,12.3,5,"2.13","1.88","0","0.05","0.9",299,10,37,"1",13,NA,15
20132,18,0,12.35,5,"1.68","1.42","0","0.13","1.73",201,7,27,"1",13,NA,15
20132,18,0,12.4,5,"1.02","0.85","0.02","0.02","3.05",236,0,2,"0",13,NA,15
20132,18,0,12.45,5,"1.07","0.77","0.05","0","3.07",235,4,6,"0",13,NA,15
20132,18,0,12.5,5,"2.08","0.4","0","0","2.5",404,9,20,"1",13,NA,15
20132,18,0,12.55,5,"1.73","0.65","0","0","2.6",350,6,8,"1",13,NA,15
20132,18,0,13,5,"2","0.77","0","0","2.2",258,13,30,"1",13,NA,15
20132,18,0,13.05,5,"1.68","1.05","0.02","0.02","2.2",209,4,12,"1",13,NA,15
20132,18,0,13.1,5,"1.98","1.28","0.35","0.02","1.33",345,10,16,"0",13,NA,15
20132,18,0,13.15,5,"0.08","1","0.62","0","3.27",18,0,1,"0",13,NA,15
20132,18,0,13.2,5,"0.05","1.28","0.68","0","2.97",20,0,0,"0",13,NA,15
20132,18,0,13.25,5,"0","0.4","1.62","0","2.97",0,0,1,"0",13,NA,15
20132,18,0,13.3,5,"0.07","0.63","1.62","0","2.67",16,0,0,"0",13,NA,15
20132,18,0,13.35,5,"0.35","1.23","0.65","0.08","2.65",17,0,0,"1",13,NA,15
20132,18,0,13.4,5,"1.25","2.62","0.05","0.08","0.97",76,3,37,"0",13,NA,15
20132,18,0,13.45,5,"1.48","2.05","0.02","0.05","1.37",148,6,23,"0",13,NA,15
20132,18,0,13.5,5,"0.9","3.25","0","0","0.82",22,4,49,"0",13,NA,15
20132,18,0,13.55,5,"1.03","2.58","0.12","0.08","1.13",183,2,6,"0",13,NA,15
20132,18,0,14,5,"1.67","2.22","0.4","0.02","0.65",374,3,4,"0",13,NA,15
20132,18,0,14.05,5,"1.93","2.82","0.1","0.02","0.12",392,3,4,"0",13,NA,15
20132,18,0,14.1,5,"2.3","2.28","0.05","0.03","0.3",328,14,20,"1",13,NA,15
20132,18,0,14.15,5,"2.02","2.12","0.05","0","0.77",418,5,9,"1",13,NA,15
20132,18,0,14.2,5,"1.47","2.73","0.4","0","0.35",262,8,13,"0",13,NA,15
20132,18,0,14.25,5,"2.22","2.12","0.22","0","0.42",253,10,28,"1",13,NA,15
20132,18,0,14.3,5,"2.15","2.58","0.05","0","0.17",223,15,54,"1",13,NA,15
20132,18,0,14.35,5,"1.82","2.55","0.25","0","0.35",244,10,19,"0",13,NA,15
20132,18,0,14.4,5,"1.25","2.72","0.13","0.03","0.83",80,2,10,"1",13,NA,15
20132,18,0,14.45,5,"1.22","2.25","0.68","0","0.82",149,10,23,"1",13,NA,15
20132,18,0,14.5,5,"0.8","2.42","0.8","0.02","0.93",71,7,11,"1",13,NA,15
20132,18,0,14.55,5,"1.05","2.67","0.4","0.05","0.82",118,1,13,"1",13,NA,15
20132,18,0,15,5,"1.52","3.22","0.13","0","0.08",131,9,39,"1",13,NA,15
20132,18,0,15.05,5,"1.43","3.07","0.17","0","0.28",84,7,30,"1",13,NA,15
20132,18,0,15.1,5,"1.25","3.08","0.1","0.03","0.5",124,5,17,"1",13,NA,15
20132,18,0,15.15,5,"1.47","2.43","0.3","0","0.75",190,4,12,"0",13,NA,15
20132,18,0,15.2,5,"1.53","2.7","0.32","0","0.42",248,3,16,"0",13,NA,15
20132,18,0,15.25,5,"0.88","3.32","0.13","0.03","0.6",78,3,9,"1",13,NA,15
20132,18,0,15.3,5,"1.32","3.1","0.07","0.03","0.45",128,5,23,"1",13,NA,15
20132,18,0,15.35,5,"1.32","2.5","0.22","0.02","0.92",248,5,17,"1",13,NA,15
20132,18,0,15.4,5,"0.7","3.13","0.32","0.07","0.73",97,1,4,"1",13,NA,15
20132,18,0,15.45,5,"0.2","2.65","0.9","0.02","1.2",19,1,2,"1",13,NA,15
20132,18,0,15.5,5,"0.1","1.15","1.8","0","1.9",12,2,3,"0",13,NA,15
20132,18,0,15.55,5,"0.22","0.57","1.52","0","2.67",24,0,2,"0",13,NA,15
20132,18,0,16,5,"0.02","0.2","3.88","0","0.87",5,0,0,"0",13,NA,15
20132,18,0,17.2,5,"0.38","1","1.57","0","2.02",72,1,1,"1",13,NA,15
20132,18,0,17.25,5,"0","0.65","1.78","0","2.55",0,0,0,"0",13,NA,15
20132,18,0,17.3,5,"0.22","0.38","2.58","0","1.8",27,1,4,"1",13,NA,15
20132,18,0,17.35,5,"0","0.27","2.27","0","2.43",0,0,0,"0",13,NA,15
20132,18,0,17.4,5,"0.88","0.37","3.13","0","0.6",206,5,5,"1",13,NA,15
20132,18,0,17.45,5,"1.08","0.37","2.77","0","0.77",188,8,15,"1",13,NA,15
20132,18,0,17.5,5,"0","0.62","1.97","0","2.37",0,0,1,"0",13,NA,15
20132,18,0,17.55,5,"0.12","1","1.9","0","1.97",23,1,1,"1",13,NA,15
20132,18,0,18,5,"2.28","1.12","0.73","0","0.83",487,18,21,"1",13,NA,15
20132,18,0,18.05,5,"2.63","0.5","1.23","0","0.6",500,15,18,"1",13,NA,15
20132,18,0,18.1,5,"2.43","0.7","0.62","0","1.23",508,13,15,"1",13,NA,15
20132,18,0,18.15,5,"3.2","0.6","0.72","0","0.43",716,18,23,"1",13,NA,15
20132,18,0,18.2,5,"1.6","1.88","0.5","0.07","0.93",238,11,24,"1",13,NA,15
20132,18,0,18.25,5,"1.83","1.77","0.1","0","1.25",290,11,21,"1",13,NA,15
20132,18,0,18.3,5,"1.75","1.53","0.02","0.08","1.6",242,17,29,"1",13,NA,15
20132,18,0,18.35,5,"2.17","1.88","0.02","0","0.92",280,9,13,"1",13,NA,15
20132,18,0,18.4,5,"1.37","2.25","0","0.07","1.28",195,8,16,"1",13,NA,15
20132,18,0,18.45,5,"0.8","1.78","0","0","2.37",45,4,24,"1",13,NA,15
20132,18,0,18.5,5,"0.55","3.2","0.05","0.03","1.12",41,3,14,"1",13,NA,15
20132,18,0,18.55,5,"0.93","1.73","0.02","0.05","2.22",89,0,5,"1",13,NA,15
20132,18,0,19,5,"1.17","3","0.1","0","0.7",142,3,6,"0",13,NA,15
20132,18,0,19.05,5,"1.03","3.4","0","0.05","0.48",214,1,1,"0",13,NA,15
20132,18,0,19.1,5,"0.72","2.92","0.05","0.22","1.07",129,3,6,"0",13,NA,15
20132,18,0,19.15,5,"0.85","3.12","0","0","1",60,3,22,"0",13,NA,15
20132,18,0,19.2,5,"0.7","3.65","0","0.05","0.57",58,2,17,"1",13,NA,15
20132,18,0,19.25,5,"0.9","3.77","0.03","0.12","0.13",56,5,28,"0",13,NA,15
20132,18,0,19.3,5,"0.27","4.3","0.08","0.12","0.2",31,0,2,"0",13,NA,15
20132,18,0,19.35,5,"1.47","2.85","0","0.1","0.55",369,4,4,"0",13,NA,15
20132,18,0,19.4,5,"1.97","2.4","0","0","0.62",427,6,10,"0",13,NA,15
20132,18,0,19.45,5,"1.28","3.1","0.02","0.07","0.48",123,3,17,"0",13,NA,15
20132,18,0,19.5,5,"1.13","2.9","0","0","0.93",53,4,26,"1",13,NA,15
20132,18,0,19.55,5,"1.38","3.38","0.05","0","0.13",209,6,10,"0",13,NA,15
20132,18,0,20,5,"1.38","3.28","0","0","0.3",250,11,23,"0",13,NA,15
20132,18,0,20.05,5,"3.3","1.27","0","0","0.42",698,22,27,"1",13,NA,15
20132,18,0,20.1,5,"2.07","2.35","0.02","0.02","0.52",266,10,19,"0",13,NA,15
20132,18,0,20.15,5,"1.28","2.38","0","0.05","1.25",125,6,14,"0",13,NA,15
20132,18,0,20.2,5,"2.07","1.88","0","0.02","0.98",167,6,11,"0",13,NA,15
20132,18,0,20.25,5,"1.9","1.95","0","0","1.13",136,6,11,"1",13,NA,15
20132,18,0,20.3,5,"2.83","1.45","0.28","0","0.4",587,6,7,"0",13,NA,15
20132,18,0,20.35,5,"1.57","2.48","0.02","0","0.92",255,5,15,"0",13,NA,15
20132,18,0,20.4,5,"1.35","3.08","0.03","0","0.5",213,5,21,"0",13,NA,15
20136,19,0,11.05,2.85,"0.13","2.58","0","0.13","0",15,0,3,"1",16,16,48
20136,19,0,11.1,5,"0.48","4.02","0","0.15","0.35",43,1,16,"0",16,16,48
20136,19,0,11.15,5,"1.28","2.6","0","0.22","0.9",98,2,21,"0",16,16,48
20136,19,0,11.2,5,"0.53","4.07","0.02","0.12","0.27",56,2,5,"0",16,16,48
20136,19,0,11.25,5,"0.57","3.83","0.02","0.18","0.4",18,2,11,"0",16,16,48
20136,19,0,11.3,5,"0.68","3.53","0.08","0.15","0.55",0,0,21,"0",16,16,48
20136,19,0,11.35,5,"0.88","3.45","0.05","0.08","0.53",6,0,18,"0",16,16,48
20136,19,0,11.4,5,"0.33","3.25","0.02","0.27","1.13",0,0,9,"0",16,16,48
20136,19,0,11.45,5,"0.8","3.32","0","0.07","0.82",8,1,32,"0",16,16,48
20136,19,0,11.5,5,"0.8","3.72","0.02","0.05","0.42",28,1,13,"1",16,16,48
20136,19,0,11.55,5,"1.2","3.15","0.02","0.07","0.57",125,11,33,"1",16,16,48
20136,19,0,12,2.7,"0.32","2.35","0","0","0.03",54,1,2,"0",16,16,48
20136,19,0,16.1,4.016666667,"1.18","2.2","0","0.02","0.62",95,2,11,"0",16,16,48
20136,19,0,16.15,5,"0.97","3.72","0.02","0.15","0.15",68,3,18,"0",16,16,48
20136,19,0,16.2,5,"1.13","3.78","0","0.02","0.07",32,1,21,"0",16,16,48
20136,19,0,16.25,5,"0.58","4.18","0","0","0.23",0,0,16,"0",16,16,48
20136,19,0,16.3,5,"0.92","4.07","0","0","0.02",42,5,20,"1",16,16,48
20136,19,0,16.35,5,"1.37","3.5","0","0.02","0.12",69,5,14,"1",16,16,48
20136,19,0,16.4,5,"2.38","2.45","0","0","0.17",310,8,12,"1",16,16,48
20136,19,0,16.45,5,"2.08","2.8","0.02","0","0.1",202,12,29,"1",16,16,48
20136,19,0,16.5,5,"2.08","2.03","0.08","0.3","0.5",270,6,8,"1",16,16,48
20136,19,0,16.55,4.983333333,"1.53","1.75","0.03","0.57","1.1",210,9,34,"1",16,16,48
20136,19,0,17,5,"1.43","2.33","0","0.12","1.12",141,2,13,"0",16,16,48
20136,19,0,17.05,5,"0.55","2.8","0","0.1","1.55",37,1,7,"0",16,16,48
20136,19,0,17.1,5,"0.83","2.48","0","0.25","1.43",45,2,13,"0",16,16,48
20136,19,0,17.15,5,"1.85","2.73","0","0.03","0.38",193,12,18,"1",16,16,48
20136,19,0,17.2,5,"2.3","2.52","0","0","0.18",290,5,13,"1",16,16,48
20136,19,0,17.25,5,"0.57","4.3","0","0.03","0.1",24,0,1,"0",16,16,48
20136,19,0,17.3,5,"1.13","3.83","0","0","0.03",124,1,8,"0",16,16,48
20136,19,0,17.35,5,"0.87","4.02","0.02","0.02","0.08",74,0,2,"0",16,16,48
20136,19,0,17.4,5,"0.33","4.3","0","0.08","0.28",22,0,10,"0",16,16,48
20136,19,0,17.45,5,"0.13","4.63","0","0.07","0.17",0,0,5,"0",16,16,48
20136,19,0,17.5,5,"0.18","4.72","0","0.02","0.08",11,0,5,"0",16,16,48
20136,19,0,17.55,5,"0.6","4.37","0","0","0.03",16,1,10,"0",16,16,48
20136,19,0,18,5,"0.57","4","0.05","0.13","0.25",62,2,6,"0",16,16,48
20136,19,0,18.05,5,"0.33","4.35","0.02","0.02","0.28",11,1,4,"1",16,16,48
20136,19,0,18.1,5,"0.6","4.25","0","0.02","0.13",34,0,21,"1",16,16,48
20136,19,0,18.15,5,"0.8","3.73","0.02","0.15","0.3",9,0,34,"0",16,16,48
20136,19,0,15.3,2.983333333,"1.9","0.7","0","0.02","0.37",69,4,12,"1",16,16,48
20136,19,0,15.35,5,"2.4","1.18","0","0.03","1.38",172,9,20,"1",16,16,48
20136,19,0,15.4,5,"2.92","1.13","0","0.02","0.93",363,16,26,"0",16,16,48
20136,19,0,15.45,5,"1.82","2.32","0.05","0.02","0.8",388,1,1,"0",16,16,48
20136,19,0,15.5,5,"0.93","1.73","0","0.15","2.18",16,1,30,"0",16,16,48
20136,19,0,15.55,5,"0.37","1.93","0.03","0.03","2.63",4,1,19,"0",16,16,48
20136,19,0,16,5,"1.98","1","0","0.15","1.87",183,7,18,"0",16,16,48
20136,19,0,16.05,5,"0.5","2.05","0.02","0.2","2.23",33,1,11,"0",16,16,48
20136,19,0,16.1,5,"0.6","1.62","0.7","0.3","1.78",89,2,6,"split",16,16,48
20136,19,0,16.15,5,"2.35","1.5","0","0.17","0.98",535,2,4,"0",16,16,48
20136,19,0,16.2,5,"2.32","1.95","0.08","0.03","0.62",447,14,24,"0",16,16,48
20136,19,0,16.25,5,"1.93","0.68","1.87","0.02","0.5",150,3,21,"0",16,16,48
20136,19,0,16.3,5,"0.27","0.2","4.22","0.15","0.17",17,2,3,"0",16,16,48
20136,19,0,16.35,5,"1.45","3.12","0","0.05","0.38",259,14,32,"0",16,16,48
20136,19,0,16.4,5,"1.4","3.58","0","0.02","0",111,9,31,"1",16,16,48
20136,19,0,16.45,5,"1.85","2.87","0","0.12","0.17",164,13,47,"1",16,16,48
20136,19,0,16.5,5,"0.82","3.38","0","0.18","0.62",92,5,12,"1",16,16,48
20136,19,0,16.55,5,"0.47","3.95","0","0.27","0.32",45,1,3,"1",16,16,48
20136,19,0,17,5,"0.65","2.1","1.13","0.05","1.07",88,6,14,"0",16,16,48
20136,19,0,17.05,5,"0.38","0.55","3.68","0.08","0.3",47,2,7,"0",16,16,48
20136,19,0,17.1,5,"0.88","0.45","3.5","0","0.17",48,3,13,"1",16,16,48
20136,19,0,17.15,5,"0.48","0.5","3.97","0","0.05",9,2,12,"0",16,16,48
20136,19,0,17.2,5,"0.95","2.18","0.25","0.1","1.52",62,4,16,"1",16,16,48
20136,19,0,17.25,5,"1.42","2.3","0.03","0.03","1.22",150,9,19,"1",16,16,48
20136,19,0,17.3,5,"1.3","2.25","0.03","0.07","1.35",83,5,14,"1",16,16,48
20136,19,0,17.35,5,"1.68","2.32","0.03","0.1","0.87",79,8,32,"1",16,16,48
20136,19,0,17.4,5,"1.43","2.42","0.03","0.12","1",34,4,38,"1",16,16,48
20136,19,0,17.45,5,"1.5","2.38","0.08","0.1","0.93",18,1,51,"1",16,16,48
20136,19,0,17.5,5,"1.83","1.23","0.07","0.07","1.8",225,9,18,"1",16,16,48
20136,19,0,17.2,0.083333333,"0.03","0.02","0","0","0.03",9,0,0,"1",16,16,48
20136,19,0,17.25,5,"2.28","1.28","0.02","0.3","1.12",311,13,30,"1",16,16,48
20136,19,0,17.3,5,"2.28","0.85","0.02","0.15","1.7",238,19,48,"0",16,16,48
20136,19,0,17.35,5,"2.4","1.5","0","0.23","0.87",358,11,20,"1",16,16,48
20136,19,0,17.4,5,"1.4","0.97","0.03","0","2.6",5,3,43,"0",16,16,48
20136,19,0,17.45,5,"1.1","0.78","0.02","0.1","3",53,6,22,"1",16,16,48
20136,19,0,17.5,5,"1.25","0.75","0.05","0.02","2.93",44,4,41,"0",16,16,48
20136,19,0,17.55,5,"1.2","0.5","0.02","0.22","3.07",25,4,45,"0",16,16,48
20136,19,0,18,5,"1.75","0.6","0.02","0.13","2.5",69,4,54,"0",16,16,48
20136,19,0,18.05,5,"1.47","0.75","0.03","0.1","2.65",35,4,30,"1",16,16,48
20136,19,0,18.1,5,"1.3","0.57","0","0.2","2.93",0,0,38,"0",16,16,48
20136,19,0,18.15,5,"1.27","1.03","0","0.42","2.28",9,1,31,"0",16,16,48
20136,19,0,18.2,5,"1.08","1.02","0.02","0.38","2.5",3,1,27,"0",16,16,48
20136,19,0,18.25,5,"1.57","0.7","0","0.1","2.63",0,0,30,"1",16,16,48
20136,19,0,18.3,5,"2.3","1","0","0.35","1.35",162,12,36,"0",16,16,48
20136,19,0,18.35,5,"2.37","0.73","0","0","1.9",5,2,43,"0",16,16,48
20136,19,0,18.4,5,"1.73","1.02","0.02","0.03","2.2",43,2,28,"1",16,16,48
20136,19,0,18.45,5,"1.58","1.25","0","0.13","2.03",59,2,54,"0",16,16,48
20136,19,0,18.5,5,"2.37","0.88","0.05","0.08","1.62",0,0,58,"0",16,16,48
20136,19,0,18.55,5,"2.75","0.77","0","0.18","1.3",0,0,48,"0",16,16,48
20136,19,0,19,5,"2.4","0.82","0","0.07","1.72",80,5,27,"1",16,16,48
20136,19,0,19.05,5,"2.55","1.28","0.03","0.15","0.98",80,3,30,"0",16,16,48
20136,19,0,19.1,5,"2.05","2.12","0","0.15","0.68",151,4,21,"split",16,16,48
20136,19,0,19.15,5,"2.22","1.58","0","0.02","1.18",333,2,4,"0",16,16,48
20136,19,0,19.2,5,"2.6","1.4","0.02","0.02","0.97",395,5,21,"0",16,16,48
20136,19,0,19.25,5,"2.27","1.5","0.03","0.02","1.18",330,1,10,"0",16,16,48
20136,19,0,19.3,5,"3.08","1.18","0.02","0","0.72",614,2,4,"0",16,16,48
20136,19,0,19.35,5,"2.33","2.4","0","0.03","0.23",145,2,23,"0",16,16,48
20136,19,0,19.4,5,"2.68","1.82","0","0.07","0.43",107,6,40,"0",16,16,48
20136,19,0,19.45,5,"2.58","1.55","0","0.07","0.8",400,13,27,"1",16,16,48
20136,19,0,19.5,5,"2.9","1.43","0","0.07","0.6",516,18,25,"0",16,16,48
20136,19,0,19.55,5,"2.12","1.05","0.02","0.33","1.48",267,9,19,"0",16,16,48
20136,19,0,20,5,"1.28","1.52","0.02","0.25","1.93",246,0,4,"0",16,16,48
20149,18,0,8.15,3.9,"1.55","0.38","0","0.08","1.88",210,6,21,"1",11,12,35.5
20149,18,0,8.2,5,"2.18","0.32","0","0.07","2.43",368,9,30,"1",11,12,35.5
20149,18,0,8.25,5,"1.17","0.57","0","0.05","3.22",28,5,42,"1",11,12,35.5
20149,18,0,8.3,5,"2.05","0.57","0.03","0.03","2.32",372,17,33,"1",11,12,35.5
20149,18,0,8.35,5,"1.7","1.23","0.07","0.07","1.93",291,10,18,"1",11,12,35.5
20149,18,0,8.4,5,"1.55","1.68","0.13","0.08","1.55",142,7,24,"1",11,12,35.5
20149,18,0,8.45,5,"0.47","0.1","0.57","0","3.87",6,2,15,"1",11,12,35.5
20149,18,0,8.5,5,"1.2","0.32","0.47","0","3.02",15,3,47,"0",11,12,35.5
20149,18,0,8.55,5,"1.27","0.62","0.45","0.2","2.47",100,7,29,"1",11,12,35.5
20149,18,0,9,5,"0.83","0.42","0.05","0.35","3.35",23,3,37,"1",11,12,35.5
20149,18,0,9.05,5,"0.32","1.17","0.75","0.12","2.65",7,1,7,"0",11,12,35.5
20149,18,0,9.1,5,"0.9","1.32","0.08","0.73","1.97",127,5,10,"split",11,12,35.5
20149,18,0,9.15,5,"0.78","0.58","0","0.88","2.75",39,5,25,"1",11,12,35.5
20149,18,0,9.2,5,"1.57","0.55","0","0.18","2.7",101,13,51,"1",11,12,35.5
20149,18,0,9.25,5,"0.72","1.13","0","0.2","2.95",60,4,28,"1",11,12,35.5
20149,18,0,9.3,5,"0.52","1.37","0.07","0.63","2.42",19,2,21,"1",11,12,35.5
20149,18,0,9.35,5,"0.82","0.55","0","0.07","3.57",87,5,16,"1",11,12,35.5
20149,18,0,9.4,5,"1.87","0.32","0.02","0.02","2.78",269,11,33,"1",11,12,35.5
20149,18,0,9.45,5,"1.4","0.88","0.05","0.48","2.18",168,10,31,"split",11,12,35.5
20149,18,0,9.5,5,"1.87","1.27","0.03","0.25","1.58",234,6,20,"split",11,12,35.5
20149,18,0,9.55,5,"0.72","0.6","0","0.08","3.6",27,2,19,"1",11,12,35.5
20149,18,0,10,5,"1.27","1.17","0.03","0.13","2.4",76,4,23,"1",11,12,35.5
20149,18,0,10.05,5,"1.95","0.72","0.03","0.03","2.27",169,9,22,"1",11,12,35.5
20149,18,0,10.1,5,"1.33","0.55","0","0.33","2.78",170,9,20,"1",11,12,35.5
20149,18,0,10.2,5,"0","0.02","4.85","0","0.13",0,0,0,"0",11,12,35.5
20149,18,0,10.25,5,"1.23","2.03","0.5","0.15","1.08",68,4,31,"1",11,12,35.5
20149,18,0,10.3,5,"1.23","3.32","0","0.05","0.4",110,1,7,"split",11,12,35.5
20149,18,0,10.35,5,"1.32","2.92","0","0.35","0.42",54,2,24,"1",11,12,35.5
20149,18,0,10.4,5,"1.42","2.43","0.02","0.45","0.68",111,3,13,"1",11,12,35.5
20149,18,0,10.45,5,"1.43","2.5","0","0.22","0.85",142,8,20,"1",11,12,35.5
20149,18,0,10.5,5,"0.95","1.77","0.02","0","2.27",82,3,13,"1",11,12,35.5
20149,18,0,10.55,5,"1.87","2.05","0","0.38","0.7",153,9,20,"split",11,12,35.5
20149,18,0,11,5,"0.25","0.18","4.37","0","0.2",0,0,2,"0",11,12,35.5
20149,18,0,11.05,5,"0.17","0.85","1.37","0.23","2.38",10,0,3,"1",11,12,35.5
20149,18,0,13,5,"0.18","0.25","0","0.35","4.22",4,1,6,"1",11,12,35.5
20149,18,0,13.05,5,"0.3","0.35","0.03","1.07","3.25",44,1,2,"1",11,12,35.5
20149,18,0,13.1,5,"0.35","1.08","0","0.28","3.28",60,2,11,"1",11,12,35.5
20149,18,0,13.15,5,"0.22","1.27","0","0.12","3.4",18,1,5,"1",11,12,35.5
20149,18,0,13.2,5,"1.53","1.2","0.02","0.3","1.95",118,6,23,"1",11,12,35.5
20149,18,0,13.25,5,"0.58","0.67","1.35","0.05","2.35",57,2,3,"1",11,12,35.5
20149,18,0,13.3,5,"1.37","0.23","0.82","0","2.58",137,5,28,"1",11,12,35.5
20149,18,0,13.35,5,"0.37","0.55","0.4","0.1","3.58",27,1,12,"1",11,12,35.5
20149,18,0,13.4,5,"1.2","0.55","0.28","0.22","2.75",65,4,42,"1",11,12,35.5
20149,18,0,13.45,5,"0.37","0.48","0.15","0.02","3.98",38,6,8,"1",11,12,35.5
20149,18,0,13.5,5,"2.25","0.68","0.05","0.07","1.95",408,11,27,"1",11,12,35.5
20149,18,0,13.55,5,"1.8","0.68","0","0.28","2.23",168,7,24,"1",11,12,35.5
20149,18,0,14,5,"1.35","1.67","0.1","0.35","1.53",144,7,11,"0",11,12,35.5
20149,18,0,14.05,5,"0.88","1.62","0.17","0.05","2.28",80,6,14,"1",11,12,35.5
20149,18,0,14.1,5,"0.63","0.37","0.02","0.57","3.42",69,5,16,"1",11,12,35.5
